cod_provincia,provincia,cod_ncm_6d,ncm_6d,seccion,tiene_vcr,centralidad,complejidad_producto,complejidad_provincia
14,Córdoba,847290,Distribuidores automáticos de billetes de banco incluidos los que pueden efectuar otras operaciones bancarias,Maquinaria,0,0.1637,0.769,-0.33486644237836
14,Córdoba,847330,"Gabinetes c/fuente de alimentación,incluidos c/módulo """"display"""" numérico,p/máquinas de la partida 8471",Maquinaria,0,0.1355,0.7758,-0.33486644237836
14,Córdoba,847431,Hormigoneras y aparatos de amasar mortero,Maquinaria,1,0.2161,0.3548,-0.33486644237836
14,Córdoba,847480,Máquinas y aparatos p/hacer moldes de arena p/fundición,Maquinaria,0,0.1948,-0.0278,-0.33486644237836
14,Córdoba,847490,Partes de máquinas p/procesamiento mineral,Maquinaria,0,0.2247,0.3957,-0.33486644237836
14,Córdoba,847751,"Máquinas de moldear o recauchutar neumáticos,o moldear o formar cámaras p/neumáticos",Maquinaria,0,0.176,0.2431,-0.33486644237836
14,Córdoba,847790,Partes de máquinas y aparatos p/trabajar caucho o plástico,Maquinaria,0,0.2207,1.4914,-0.33486644237836
14,Córdoba,847910,"Máquinas y aparatos p/obras públicas o construcción autopropulsados,p/esparcir y apisonar revestimientos bituminosos",Maquinaria,0,0.1817,0.579,
14,Córdoba,847920,"Máquinas y aparatos p/extracción o preparación de aceites o grasas,animales o vegetales,fijos",Maquinaria,0,0.1996,0.1228,-0.33486644237836
14,Córdoba,847982,Mezcladores,Maquinaria,0,0.2178,1.2261,
14,Córdoba,847989,"Máquinas y aparatos mecánicos, ncop.",Maquinaria,0,0.2003,1.6607,-0.33486644237836
14,Córdoba,847990,Partes de limpiaparabrisas eléctricos o acumuladores hidráulicos p/aeronaves,Maquinaria,0,0.1989,1.2579,-0.33486644237836
14,Córdoba,848049,Coquillas,Maquinaria,0,0.2131,0.6303,-0.33486644237836
14,Córdoba,848079,Moldes p/caucho o plástico excluidos p/el moldeo por inyección o compresión,Maquinaria,0,0.2239,0.481,
14,Córdoba,848110,Válvulas reductoras de presión,Maquinaria,0,0.2011,1.1675,-0.33486644237836
14,Córdoba,848120,"Válvulas p/transmisiones oleohidráulicas o neumáticas, rotativas c/piñón, de cajas de dirección hidráulicas",Maquinaria,0,0.1934,1.7473,-0.33486644237836
14,Córdoba,848130,Válvulas de retención,Maquinaria,0,0.2028,0.9365,
14,Córdoba,848140,Válvulas alivio o seguridad,Maquinaria,0,0.1781,1.488,-0.33486644237836
14,Córdoba,848180,Artículos de grifería y órganos reguladores similares para tuberías ,Maquinaria,0,0.2424,1.1925,-0.33486644237836
14,Córdoba,848190,Partes de válvulas tipo aerosol o artículos de grifería u órganos similares utilizados en baños o cocinas,Maquinaria,0,0.2371,1.4346,
14,Córdoba,848210,Rodamientos de bolas radiales,Maquinaria,0,0.2286,0.9431,
14,Córdoba,848220,Rodamientos de rodillos cónicos radiales,Maquinaria,0,0.1905,1.3466,
14,Córdoba,848230,Rodamientos de rodillos en forma de tonel,Maquinaria,0,0.1617,1.6047,-0.33486644237836
14,Córdoba,848240,Rodamientos de agujas,Maquinaria,0,0.1726,1.7817,
14,Córdoba,848250,Rodamientos de rodillos cilíndricos radiales,Maquinaria,0,0.1632,1.0658,-0.33486644237836
14,Córdoba,848291,Bolas de acero calibradas p/bolígrafos,Maquinaria,0,0.2185,0.7548,-0.33486644237836
14,Córdoba,848299,"Sellos, tapas y jaulas de acero p/rodamientos",Maquinaria,0,0.2052,1.0877,-0.33486644237836
14,Córdoba,848310,"Cigüeñales forjados,peso >=900kg, longitud >=2.000mm",Maquinaria,0,0.2227,1.1082,
14,Córdoba,848320,Cajas de cojinetes c/rodamientos incorporados,Maquinaria,0,0.2069,1.1415,-0.33486644237836
14,Córdoba,848330,Cajas de cojinetes s/rodamientos incorporados montados p/Maquinas,Maquinaria,0,0.1954,1.4085,-0.33486644237836
14,Córdoba,848340,"Engranajes, husillos, y dispositivos de transmisión, reductores, multiplicadores y variadores de velocidad",Maquinaria,0,0.2428,1.4007,-0.33486644237836
14,Córdoba,848350,"Poleas,excluidas las tensoras a rodamientos",Maquinaria,0,0.1908,1.1813,-0.33486644237836
14,Córdoba,848360,Embragues de fricción,Maquinaria,0,0.2005,1.5683,
14,Córdoba,848390,"Partes de árboles de transmisión,manivelas,cajas de cojinetes,engranajes,ruedas de fricción,volantes,poleas,embragues y similares",Maquinaria,0,0.2203,1.5508,-0.33486644237836
14,Córdoba,848410,Juntas metaloplásticas,Maquinaria,0,0.2025,1.1576,-0.33486644237836
14,Córdoba,848420,Juntas mecánicas de estanqueidad,Maquinaria,0,0.2095,1.2241,-0.33486644237836
14,Córdoba,848490,"Surtidos de juntas, excl. juntas metaloplásticas y mecánicas de estanqueidad",Maquinaria,0,0.2181,0.9923,-0.33486644237836
14,Córdoba,848790,Partes de máquinas o aparatos ncop.s/conexiones eléctricas,Maquinaria,0,0.2155,0.9657,
14,Córdoba,850110,"Motores de potencia <= a 37,5 W,de corriente continua,de paso <= a 1,8 grados",Electrónica,0,0.178,0.4193,-0.33486644237836
14,Córdoba,850131,Motores eléctricos de potencia <= a 750 W,Electrónica,0,0.1865,1.1667,
14,Córdoba,850140,"Motores de corriente alterna,monofásicos,síncronos,de potencia <= a 15 kW",Electrónica,0,0.1501,0.0777,-0.33486644237836
14,Córdoba,850151,"Motores de corriente alterna,trifásicos,c/rotor tipo jaula de ardilla,de potencia <= a 750 W",Electrónica,0,0.215,0.8565,-0.33486644237836
14,Córdoba,850152,"Motores de corriente alterna,trifásicos,c/rotor tipo jaula de ardilla,de potencia > a 750 W y <= a 75 kW",Electrónica,0,0.2259,0.8674,-0.33486644237836
14,Córdoba,850300,"Partes de motores y generadores de las posiciones 8501.10,8501.20,8501.31,850132 u 8501.40.1",Electrónica,0,0.2372,0.5874,-0.33486644237836
14,Córdoba,850421,"Transformadores de dieléctrico líquido,de potencia <=a 650 kVA",Electrónica,1,0.1641,-0.5034,
14,Córdoba,850422,"Transformadores de dieléctrico líquido,de potencia > a 650 kVA y <= a 10000 kVA",Electrónica,0,0.1699,0.013,
14,Córdoba,850423,"Transformadores de dieléctrico líquido,de potencia > a 10000 kVA",Electrónica,0,0.205,0.1048,
14,Córdoba,850431,"Transformadores de intensidad de corriente,p/frecuencias <= a 60 Hz,de potencia <= a 1 kVA",Electrónica,0,0.1895,,-0.33486644237836
14,Córdoba,850432,Transformadores de potencia > a 1 kVA y <= a 3 kVA p/frecuencias <= a 60 Hz,Electrónica,0,0.1791,-0.0633,-0.33486644237836
14,Córdoba,850433,Transformadores de potencia > a 16 kVA y <= a 500 kVA,Electrónica,0,0.1834,-0.3226,
14,Córdoba,850440,Cargadores de acumuladores,Electrónica,0,0.198,1.1242,-0.33486644237836
14,Córdoba,850450,"Bobinas de reactancia (autoinducción),ncop.",Electrónica,0,0.1799,0.3067,-0.33486644237836
14,Córdoba,850490,Núcleos de polvo ferromagnético,Electrónica,0,0.2192,0.5555,-0.33486644237836
14,Córdoba,850511,"Imanes permanentes y artículos destinados a ser imantados permanentemente,de metal",Electrónica,0,0.1044,0.5431,-0.33486644237836
14,Córdoba,850650,"Pilas de litio,c/volumen exterior <= a 300cm3",Electrónica,0,0.1634,1.1969,
14,Córdoba,850710,"Acumuladores eléctricos de plomo,usados p/arranque de motores de explosión de capacidad <= a 20 Ah y tensión <= a 12 V",Electrónica,0,0.1854,-0.2921,-0.33486644237836
14,Córdoba,850750,Acumuladores eléctricos de níquel-hidruro metálico,Electrónica,0,0.0937,,-0.33486644237836
14,Córdoba,850760,Acumuladores eléctricos de ión-litio.,Electrónica,0,0.1596,1.7123,-0.33486644237836
14,Córdoba,851140,"Motores de arranque,aunque funcionen también como generadores",Electrónica,0,0.1832,0.6138,-0.33486644237836
14,Córdoba,851150,Dínamos y alternadores,Electrónica,0,0.1858,1.1758,-0.33486644237836
14,Córdoba,851180,"Bujías caldeo, reguladores disyuntores y dispositivos electrónicos de encendido",Electrónica,0,0.1888,0.8527,-0.33486644237836
14,Córdoba,851190,Partes de aparatos y dispositivos eléctricos de encendido o arranque p/motores,Electrónica,0,0.2179,0.1279,
14,Córdoba,851220,Faros eléctricos p/vehículos excluidas bicicletas,Electrónica,0,0.2018,0.8745,-0.33486644237836
14,Córdoba,851230,Aparatos eléctricos de señalización acústica p/vehículos,Electrónica,0,0.2055,0.4553,-0.33486644237836
14,Córdoba,851240,Limpiaparabrisas eléctricos p/vehículos,Electrónica,0,0.2092,0.3457,
14,Córdoba,851290,"Partes de aparatos eléctricos de alumbrado,señalización visual o acústica(excluidos artículos de la partida 8539),limpiaparabrisas,eliminadores de escarcha o vaho,p/vehículos",Electrónica,0,0.2088,0.5626,-0.33486644237836
14,Córdoba,851580,Máquinas y aparatos p/soldar por láser,Electrónica,0,0.1687,0.8425,-0.33486644237836
14,Córdoba,851590,Partes de máquinas y aparatos eléctricos p/soldar o proyectar en caliente metal o cermet,Electrónica,0,0.2196,1.4401,
14,Córdoba,851680,Resistencias calentadoras p/aparatos electrotérmicos de la partida 8516,Electrónica,0,0.2283,0.7675,-0.33486644237836
14,Córdoba,851829,Altavoces(altoparlantes)piezoeléctricos p/aparatos telefónicos,Electrónica,0,0.1196,-0.6526,-0.33486644237836
14,Córdoba,852351,Tarjetas de memoria («memory cards»),Electrónica,0,0.0838,0.973,-0.33486644237836
14,Córdoba,852359,"Soportes semiconductores, sin grabación, para la grabación de sonido u otros fenómenos, excl. almacenamiento datos sólido no volátil, tarjetas inteligentes y cap. 37)",Electrónica,0,0.0868,-0.4127,
14,Córdoba,852580,Cámaras de televisión c/tres o más captores de imagen,Electrónica,0,0.1621,0.5566,-0.33486644237836
14,Córdoba,852691,Aparatos de radionavegación,Electrónica,0,0.1945,0.5134,-0.33486644237836
14,Córdoba,852692,Aparatos de radiotelemando,Electrónica,0,0.195,0.1661,
14,Córdoba,852721,Aparatos receptores radiodifusión p/vehiculos con grabador o reproductor de sonido,Electrónica,0,0.1187,0.5998,-0.33486644237836
14,Córdoba,852729,Aparatos receptores radiodifusión p/vehiculos,Electrónica,0,0.1219,0.1315,-0.33486644237836
14,Córdoba,852910,Antenas c/reflector parabólico excluidas p/teléfonos celulares,Electrónica,0,0.1993,0.6363,-0.33486644237836
14,Córdoba,852990,Gabinetes y bastidores p/los aparatos de las subpartidas 8525.10 y 8525.20,Electrónica,0,0.107,0.2199,
14,Córdoba,853080,"Aparatos eléctricos de señalización,seguridad,control o mando,digitales,p/control de tráfico de automotores",Electrónica,0,0.2251,0.8842,-0.33486644237836
14,Córdoba,853180,"Aparatos eléctricos de señalización acústica o visual ncop.,excluidos los de las partidas 8512 u 8530",Electrónica,0,0.1819,0.5931,-0.33486644237836
14,Córdoba,853229,Condensadores fijos ncop.aptos p/montaje en superficie(SMD),Electrónica,0,0.1612,0.0754,-0.33486644237836
14,Córdoba,853340,"Resistencias eléctricas no lineales,semiconductoras,termistores",Electrónica,0,0.1494,-0.001,
14,Córdoba,853400,"Circuitos impresos,simple faz,rígidos,c/aislante de resina fenólica y papel celulósico",Electrónica,0,0.1148,0.2599,-0.33486644237836
14,Córdoba,853530,"Interruptores de corte de vacío, p/corriente nominal <= a 1600 A y p/una tensión > a 1000 voltios,s/dispositivo de accionamiento(botellas o ampollas en vacío)",Electrónica,0,0.1976,0.5843,-0.33486644237836
14,Córdoba,853540,"Pararrayos p/protección de líneas de transmisión de electricidad,p/una tensión > a 1000 voltios",Electrónica,0,0.2288,,
14,Córdoba,853610,"Fusibles y cortacircuitos de fusible,p/una tensión <= a 1000 voltios",Electrónica,0,0.1784,,-0.33486644237836
14,Córdoba,853641,Relés p/una tensión <= a 60 voltios,Electrónica,0,0.1964,,-0.33486644237836
14,Córdoba,853650,"Unidad conmutadora de conversor de subida y descenso p/sistema de telecomunicación vía satélite,p/una tensión <= a 1000 voltios",Electrónica,0,0.1816,-0.1411,-0.33486644237836
14,Córdoba,853669,Tomacorrientes polarizados o blindados p/una tensión <= a 1000 voltios,Electrónica,0,0.1887,0.8546,-0.33486644237836
14,Córdoba,853690,"Conectores,p/cables planos constituidos por conductores paralelos aislados individualmente,p/una tensión <= a 1000 voltios",Electrónica,0,0.186,0.8124,-0.33486644237836
14,Córdoba,853710,"Controladores numéricos computarizados(CNC),p/una tensión <= a 1000 voltios c/procesador y bus >= 32bits",Electrónica,0,0.2066,0.4882,-0.33486644237836
14,Córdoba,853890,"Circuitos impresos c/componentes eléctricos o electrónicos p/aparatos de corte,seccionamiento,protección,empalme,conexión,control o distribución electricidad",Electrónica,0,0.2066,0.8954,-0.33486644237836
14,Córdoba,853910,"Faros o unidades """"sellados"""" p/tensión <= a 15 voltios",Electrónica,0,0.2124,0.3307,-0.33486644237836
14,Córdoba,853921,Lámparas y tubos de incandescencia halógenas de volframio p/tensión <= a 15 voltios,Electrónica,0,0.182,1.2486,-0.33486644237836
14,Córdoba,853950,Lámparas y tubos de diodos emisores de luz (LED),Electrónica,0,0.0873,0.3694,-0.33486644237836
14,Córdoba,854089,"Válvulas electrónicas,de potencia p/transmisores",Electrónica,0,0.1706,1.5754,-0.33486644237836
14,Córdoba,854121,"Transistores excluidos los fototransistores,c/capacidad de disipación < a 1 W,s/montar",Electrónica,0,0.1371,1.3106,-0.33486644237836
14,Córdoba,854129,"Transistores,s/montar,excluidos los fotodiodos,ncop.",Electrónica,0,0.1447,0.9751,-0.33486644237836
14,Córdoba,854150,Dispositivos semiconductores s/montar ncop.,Electrónica,0,0.1133,1.2045,-0.33486644237836
14,Córdoba,854160,"Cristales piezoeléctricos montados,de cuarzo,de frecuencia >= a 1 MHz y <= a 100 MHz",Electrónica,0,0.1305,0.6334,-0.33486644237836
14,Córdoba,854231,"Circuitos electrónicos integrados,procesadores y controladores,circuitos lógicos,de sincronización u otros circuitos,s/montar",Electrónica,0,0.1204,0.6621,-0.33486644237836
14,Córdoba,854233,"Circuitos electrónicos integrados, amplificadores híbridos, espesor de capa <= a 1 micrómetro, frecuencia de operación >= a 800 MHz.",Electrónica,0,0.1051,0.2934,-0.33486644237836
14,Córdoba,854239,"Circuitos electrónicos integrados ncop.,híbridos,espesor de capa <= a 1 micrómetro c/frecuencia de operación >= a 800 MHz",Electrónica,0,0.1305,1.2156,-0.33486644237836
14,Córdoba,854370,"Amplificadores de radiofrecuencia p/transmisión de señales de microondas de alta potencia a válvula TWT c/potencia de salida > a 2,7 kW",Electrónica,0,0.1641,1.1564,
14,Córdoba,854390,Partes de máquinas o aparatos de las subpartidas 8543.70,Electrónica,0,0.1475,0.1142,-0.33486644237836
14,Córdoba,854420,"Cables y conductores eléctricos,coaxiales,excluido alambre para bobinar",Electrónica,0,0.1721,-0.5052,-0.33486644237836
14,Córdoba,854430,Juegos de cables p/bujías de encendido y otros juegos de cables utilizados en los medios de transporte,Electrónica,0,0.1417,-1.0324,-0.33486644237836
14,Córdoba,854442,"Conductores eléctricos p/tensión <= a 1000 V,provistos de piezas de conexión",Electrónica,0,0.1521,-0.3378,-0.33486644237836
14,Córdoba,854449,Conductores eléctricos p/tensión <= a 80 V excluidos los provistos de piezas de conexión,Electrónica,0,0.188,-0.3081,-0.33486644237836
14,Córdoba,854460,Conductores eléctricos p/tensión > a 1000 V,Electrónica,0,0.1773,-0.0144,-0.33486644237836
14,Córdoba,854470,Cables de fibras ópticas c/revestimiento externo de material dieléctrico,Electrónica,0,0.158,0.2542,
14,Córdoba,854520,Escobillas de carbón p/usos eléctricos,Electrónica,0,0.1966,,-0.33486644237836
14,Córdoba,854620,Aisladores eléctricos de cerámica,Electrónica,0,0.2139,0.8009,-0.33486644237836
14,Córdoba,854720,"Obturadores aislantes de plástico p/capacitores,c/perforaciones p/terminales",Electrónica,0,0.1745,0.8695,-0.33486644237836
14,Córdoba,854790,"Piezas aislantes,tubos aisladores y sus piezas de unión p/usos eléctricos,ncop.",Electrónica,0,0.1928,0.4945,-0.33486644237836
14,Córdoba,860719,"Cajas de cojinetes c/rodamientos incorporados,de diámetro exterior > a 190mm.,utilizadas en ejes de ruedas de vagones ferroviarios",Vehículos,0,0.1985,0.7569,-0.33486644237836
14,Córdoba,860800,"Aparatos mecánicos de señalización,seguridad,control o mando p/vías férreas,fluviales,carreteras,áreas de estacionamiento,puertos o aeropuertos",Vehículos,0,0.2113,,-0.33486644237836
14,Córdoba,870192,"Tractores ncop., con motor de potencia > a 18 kW pero < o = a 37 kW",Vehículos,0,0.1522,0.5809,
14,Córdoba,870193,"Tractores ncop., con motor de potencia > a 37 kW pero < o = a 75 kW",Vehículos,0,0.1811,0.2841,-0.33486644237836
14,Córdoba,870194,"Tractores ncop., con motor de potencia > a 75 kW pero < o = a 130 kW, especialmente diseñados para arrastrar troncos",Vehículos,0,0.1743,0.8616,-0.33486644237836
14,Córdoba,870195,"Tractores ncp, con motor de potencia > a 130 kW, especialmente diseñados para arrastrar troncos",Vehículos,0,0.1898,1.3293,-0.33486644237836
14,Córdoba,870322,"Vehículos transporte <= 6 pers. cilindrada 1000-1500cm3, encendido por chispa",Vehículos,1,0.2018,0.4885,-0.33486644237836
14,Córdoba,870323,"Vehículos transporte <= 6 pers. cilindrada 1500-3000cm3, encendido por chispa",Vehículos,0,0.1684,1.3563,-0.33486644237836
14,Córdoba,870324,"Vehículos p/transporte <= a 6 personas,de cilindrada > a 3000cm3,c/motor de émbolo o pistón,encendido por chispa",Vehículos,0,0.1585,0.5564,
14,Córdoba,870421,"Chasis c/motor p/transporte de mercancias, carga<= 5 t., diesel o semidiesel",Vehículos,1,0.1968,0.2578,-0.33486644237836
14,Córdoba,870422,"Chasis c/motor y cabina p/transporte de mercancías,de peso total c/carga máxima > a 5 t. y <= a 20 t.,c/motor de émbolo o pistón,encendido por compresión(Diésel o semi-Diésel)",Vehículos,0,0.1897,0.2948,-0.33486644237836
14,Córdoba,870431,Chasis motor transporte <= 5 t. chispa,Vehículos,1,0.0881,-0.4661,
14,Córdoba,870710,Carrocerías incluidas las cabinas p/vehículos automóviles p/transporte de < diez personas,Vehículos,0,0.1474,0.9828,-0.33486644237836
14,Córdoba,870790,"Carrocerías de vehículos motocultores,tractores de orugas o tractores ncop.,de volquetes automotores proyectados p/utilizar fuera de la red de carreteras",Vehículos,0,0.1943,0.6331,-0.33486644237836
14,Córdoba,870810,"Parachoques y sus partes, de tractores, vehículos automóviles para transporte de >= 10 personas, de turismo, y p/transporte de mercancías",Vehículos,0,0.2178,1.0033,
14,Córdoba,870829,"Guardabarros p/vehículos motocultores,tractores de orugas o tractores ncop.,de volquetes automotores proyectados p/utilizar fuera de la red de carreteras",Vehículos,0,0.2152,0.8683,-0.33486644237836
14,Córdoba,870830,"Frenos y servofrenos, sus partes",Vehículos,0,0.2522,0.9287,-0.33486644237836
14,Córdoba,870840,"Cajas de cambio servoasistidas,p/pares de entrada >= a 750 Nm,p/vehículos motocultores,tractores de orugas o tractores ncop.,de volquetes automotores proyectados p/utilizar fuera de la red de carreteras c/capacidad >=a 85 Tn.",Vehículos,1,0.1807,1.2078,-0.33486644237836
14,Córdoba,870850,Ejes con diferencial y ejes portadores; sus partes,Vehículos,0,0.2374,1.3022,-0.33486644237836
14,Córdoba,870870,"Ruedas de ejes propulsores,sus partes y accesorios de vehículos motocultores,tractores de orugas o tractores ncop.,de volquetes automotores proyectados p/utilizar fuera de la red de carreteras",Vehículos,0,0.2009,0.4542,
14,Córdoba,870880,Sistemas de suspensión y sus partes,Vehículos,1,0.2118,1.2846,-0.33486644237836
14,Córdoba,870891,Radiadores de vehículos automóviles,Vehículos,0,0.2155,0.36,-0.33486644237836
14,Córdoba,870892,Silenciadores y caños de escape p/vehículos automóviles,Vehículos,0,0.2321,0.7695,-0.33486644237836
14,Córdoba,870893,Embragues y sus partes de vehículos automóviles,Vehículos,0,0.2029,1.2497,-0.33486644237836
14,Córdoba,870894,"Volantes, columnas y cajas de dirección, sus partes",Vehículos,0,0.1774,0.6853,-0.33486644237836
14,Córdoba,870899,"Partes y accesorios p/ tractores, vehículos p/ transporte de >= 10 personas, de turismo, p/ transporte de mercancías o usos especiales, ncop.",Vehículos,0,0.2343,0.8691,
14,Córdoba,871200,Bicicletas s/motor,Vehículos,0,0.1896,-0.6161,-0.33486644237836
14,Córdoba,871410,Partes y accesorios de motocicletas (incluidos los ciclomotores),Vehículos,0,0.1978,0.4503,-0.33486644237836
14,Córdoba,871499,Cambios de velocidades p/bicicletas,Vehículos,0,0.2095,0.9923,-0.33486644237836
14,Córdoba,871620,"Remolques y semirremolques, autocargadores o autodescargadores p/uso agrícola",Vehículos,1,0.2031,0.4386,-0.33486644237836
14,Córdoba,871631,Remolques y semirremolques cisternas,Vehículos,0,0.1936,-0.0594,-0.33486644237836
14,Córdoba,871639,"Remolques y semirremolques p/transporte de mercancías,ncop.",Vehículos,0,0.2116,0.7707,
14,Córdoba,871640,Remolques y semirremolques ncp,Vehículos,0,0.1966,0.0991,-0.33486644237836
14,Córdoba,871680,Vehículos no automóviles ncop.,Vehículos,0,0.1712,0.4204,
14,Córdoba,871690,"Partes de remolques, semirremolques y otros vehículos no automóviles, ncop.",Vehículos,0,0.2397,1.0229,-0.33486644237836
14,Córdoba,880330,"Partes de aviones o helicópteros,ncop.",Vehículos,0,0.1749,0.4523,-0.33486644237836
14,Córdoba,900220,Filtros ópticos polarizantes,Maquinaria,0,0.1612,1.3533,-0.33486644237836
14,Córdoba,900490,Gafas(anteojos)correctoras,Maquinaria,0,0.1529,0.2249,
14,Córdoba,901380,"Dispositivos de cristal líquido (LCD),ncop.",Maquinaria,0,0.1022,0.1017,-0.33486644237836
14,Córdoba,901580,Molinetes hidrométricos,Maquinaria,0,0.1415,-0.2106,
14,Córdoba,901590,Partes y accesorios de instrumentos y aparatos de fotogrametría,Maquinaria,0,0.1551,-0.2231,
14,Córdoba,901811,Electrocardiógrafos,Maquinaria,0,0.1663,1.0369,
14,Córdoba,901819,Endoscopios,Maquinaria,0,0.1366,1.1025,-0.33486644237836
14,Córdoba,901820,Aparatos p/cirugía que operen por láser,Maquinaria,0,0.157,0.6189,
14,Córdoba,901831,"Jeringas de material plástico,de capacidad <= a 2 cm3.,incluso c/agujas",Maquinaria,0,0.1934,0.5768,-0.33486644237836
14,Córdoba,901832,"Agujas tubulares de metal,gingivales,p/uso médico",Maquinaria,0,0.1517,0.8105,
14,Córdoba,901839,"Agujas p/uso médico,excluidas tubulares de metal y de sutura",Maquinaria,0,0.1264,-0.0508,-0.33486644237836
14,Córdoba,901841,Tornos dentales,Maquinaria,1,0.1895,0.8803,-0.33486644237836
14,Córdoba,901849,"Fresas de carburo de tungsteno,p/uso en odontología",Maquinaria,0,0.1865,1.5813,
14,Córdoba,901890,Instrumentos y aparatos p/transfusión de sangre o infusión intravenosa,Maquinaria,0,0.1743,0.6865,-0.33486644237836
14,Córdoba,901910,"Aparatos de mecanoterapia,p/masajes y de sicotecnia",Maquinaria,0,0.0989,0.2805,-0.33486644237836
14,Córdoba,901920,"Aparatos ozonoterapia, oxigenoterapia, aerosolterapia y respiratorios para reanimación y terapia respiratoria",Maquinaria,1,0.1665,0.6457,-0.33486644237836
14,Córdoba,902110,Artículos y aparatos p/ortopedia,Maquinaria,0,0.1419,0.7167,
14,Córdoba,902139,Válvulas cardíacas mecánicas,Maquinaria,0,0.1445,0.7173,-0.33486644237836
14,Córdoba,902190,Cardiodesfibrilador automático,Maquinaria,0,0.1689,0.6023,
14,Córdoba,902213,"Aparatos de rayos X,de diagnóstico,de tomas maxilares panorámicas",Maquinaria,0,,1.4939,-0.33486644237836
14,Córdoba,902519,Pirómetros ópticos,Maquinaria,0,0.1711,0.9415,
14,Córdoba,902580,"Densímetros,areómetros,pesalíquidos e instrumentos flotantes similares,barómetros, higrómetros y sicrómetros",Maquinaria,0,0.213,0.7108,-0.33486644237836
14,Córdoba,902590,Partes y accesorios de termómetros,Maquinaria,0,0.2164,0.6286,
14,Córdoba,902610,"Medidores-transmisores electrónicos,que funcionen por inducción electromagnética p/medida o control de caudal de líquidos",Maquinaria,0,,1.102,-0.33486644237836
14,Córdoba,902620,Manómetros,Maquinaria,0,0.1823,1.2327,-0.33486644237836
14,Córdoba,902680,"Instrumentos y aparatos p/medir o controlar características variables de líquidos o gases,ncop.",Maquinaria,0,0.2078,1.0481,-0.33486644237836
14,Córdoba,902690,Partes y accesorios de instrumentos y aparatos p/medida o control de nivel,Maquinaria,0,0.1823,0.8951,-0.33486644237836
14,Córdoba,902710,Analizadores de gases o humos,Maquinaria,0,0.1759,1.3459,-0.33486644237836
14,Córdoba,902780,"Instrumentos y aparatos para análisis físicos o químicos, ensayos de viscosidad, porosidad, dilatación, tensión superficial, medidas calorimétricas, acústicas o fotométricas, ncop.",Maquinaria,0,0.158,1.7993,-0.33486644237836
14,Córdoba,902820,Contadores de líquidos de peso <= a 50 kg.,Maquinaria,0,0.2196,0.4393,-0.33486644237836
14,Córdoba,902920,Velocímetros y tacómetros,Maquinaria,0,0.1585,0.3993,-0.33486644237836
14,Córdoba,902990,Partes y accesorios de velocímetros y tacómetros,Maquinaria,0,0.1821,1.0324,-0.33486644237836
14,Córdoba,903033,Voltímetros numéricos(digitales) s/dispositivo registrados,Maquinaria,0,0.2004,1.0668,-0.33486644237836
14,Córdoba,903039,Aparatos de prueba de continuidad de circuitos impresos c/dispositivo registrador,Maquinaria,0,0.1914,1.1547,-0.33486644237836
14,Córdoba,903110,Máquinas p/equilibrar piezas mecánicas,Maquinaria,0,0.1484,1.2983,-0.33486644237836
14,Córdoba,903120,Bancos de prueba p/motores,Maquinaria,0,0.1681,0.6047,-0.33486644237836
14,Córdoba,903149,"Instrumentos y aparatos ópticos p/medida de parámetros dimensionales de fibras de celulosa y espesor de neumáticos de vehículos automóviles ,mediante rayo láser",Maquinaria,0,0.101,1.7118,-0.33486644237836
14,Córdoba,903180,"Otros instrumentos, aparatos y máquinas, no opticos, para medida o control ncp",Maquinaria,0,0.1978,1.2694,
14,Córdoba,903190,Partes y accesorios de bancos de pruebas,Maquinaria,0,0.1823,1.5134,-0.33486644237836
14,Córdoba,903210,Termostatos de expansión de fluidos,Maquinaria,0,0.1998,0.4663,
14,Córdoba,903220,Manóstatos(presóstatos),Maquinaria,0,0.191,1.2346,
14,Córdoba,903289,"Reguladores de voltaje electrónicos (exc. los hidráulicos o neumáticos, manostatos, termostatos y artículos y órganos de la partida 8481)",Maquinaria,0,0.1861,0.8271,-0.33486644237836
14,Córdoba,903290,"Circuitos impresos c/componentes eléctricos o electrónicos,montados,de instrumentos o aparatos automáticos,p/regulación o control",Maquinaria,0,0.2007,0.7883,-0.33486644237836
14,Córdoba,910700,Interruptores horarios c/mecanismo de relojería o motor sincrónico,Maquinaria,0,0.2039,0.4769,
14,Córdoba,930599,"Partes y accesorios de armas,ncop.",Maquinaria,0,0.2003,0.1431,-0.33486644237836
14,Córdoba,930629,"Partes de cartuchos p/armas largas c/cañón de ánima lisa,balines p/rifles aire comprimido",Maquinaria,1,0.18,-0.4427,-0.33486644237836
14,Córdoba,940120,Asientos p/vehículos automóviles,Textiles,0,0.2051,0.5174,-0.33486644237836
14,Córdoba,940161,"Asientos ncop.,c/armazón de madera,c/relleno",Textiles,0,0.1968,-0.1738,
14,Córdoba,940169,"Asientos ncop.,c/armazón de madera,excluido c/relleno",Textiles,0,0.1981,,-0.33486644237836
14,Córdoba,940179,"Asientos ncop.,c/armazón de matal,excluido c/relleno",Textiles,0,0.1153,-0.5732,-0.33486644237836
14,Córdoba,940180,"Asientos ncop.,excluido c/ armazón de madera o de metal",Textiles,0,0.2071,-0.3024,-0.33486644237836
14,Córdoba,940190,"Partes de asientos,de madera",Textiles,0,0.1885,0.0005,-0.33486644237836
